sequence,depth,T_HW_ms,cycles,MMAC,weights,bottlenecks,block_cycles,hw_feasible_on_bitstream,infeasible_at
48-16-16-64-64,5,34.252720,3425272,198.374400,7611,PW-DW-DW-PW-PW,1497600/1405012/119460/122400/280800,0,b2 G*Cin=3840
48-32-48-16-16-64,6,34.288080,3428808,218.880000,6731,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/111600/54000/122400,0,b2 G*Cin=3840
48-32-16-16-32-64,6,34.288080,3428808,213.120000,6331,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/54000/68400/165600,0,b2 G*Cin=3840
48-16-32-16-48-64,6,34.306720,3430672,193.075200,7243,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/82800/102600/223200,0,b2 G*Cin=3840
48-32-48-32-64,5,34.324080,3432408,240.998400,8267,PW-DW-DW-PW-PW,1497600/1405012/238196/126000/165600,0,b2 G*Cin=3840
48-48-16-16-64,5,34.359440,3435944,236.851200,5675,PW-DW-DW-PW-PW,1497600/1405012/356932/54000/122400,0,b2 G*Cin=3840
48-16-64-32-32-64,6,34.426120,3442612,215.654400,8811,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/154800/97200/165600,0,b2 G*Cin=3840
48-32-32-32-16-64,6,34.432080,3443208,218.880000,6731,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/97200/82800/122400,0,b2 G*Cin=3840
48-16-32-64-16-64,6,34.504720,3450472,191.462400,7131,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/165600/140400/122400,0,b2 G*Cin=3840
48-16-48-48-64,5,34.540720,3454072,211.507200,8523,PW-DW-DW-PW-PW,1497600/1405012/119460/208800/223200,0,b2 G*Cin=3840
48-32-64-16-16-64,6,34.576080,3457608,232.012800,7643,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/140400/54000/122400,0,b2 G*Cin=3840
48-32-32-16-32-64,6,34.576080,3457608,226.252800,7243,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/82800/68400/165600,0,b2 G*Cin=3840
48-16-48-16-48-64,6,34.594720,3459472,202.521600,7899,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/111600/102600/223200,0,b2 G*Cin=3840
48-32-64-32-64,5,34.612080,3461208,257.817600,9435,PW-DW-DW-PW-PW,1497600/1405012/238196/154800/165600,0,b2 G*Cin=3840
48-48-32-16-64,5,34.647440,3464744,253.670400,6843,PW-DW-DW-PW-PW,1497600/1405012/356932/82800/122400,0,b2 G*Cin=3840
48-16-32-48-32-64,6,34.648720,3464872,206.208000,8155,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/151200/126000/165600,0,b2 G*Cin=3840
48-16-16-64-32-64,6,34.648720,3464872,202.521600,7899,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/122400/154800/165600,0,b2 G*Cin=3840
48-16-16-32-48-64,6,34.648720,3464872,200.448000,7755,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/68400/151200/223200,0,b2 G*Cin=3840
48-16-48-48-16-64,6,34.648720,3464872,195.148800,7387,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/208800/111600/122400,0,b2 G*Cin=3840
48-32-16-48-64,5,34.666080,3466608,227.865600,7355,PW-DW-DW-PW-PW,1497600/1405012/238196/102600/223200,0,b2 G*Cin=3840
48-16-32-64-64,5,34.684720,3468472,218.880000,9035,PW-DW-DW-PW-PW,1497600/1405012/119460/165600/280800,0,b2 G*Cin=3840
48-32-48-32-16-64,6,34.720080,3472008,235.699200,7899,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/126000/82800/122400,0,b2 G*Cin=3840
48-32-16-32-32-64,6,34.720080,3472008,226.252800,7243,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/68400/97200/165600,0,b2 G*Cin=3840
48-32-16-48-16-64,6,34.774080,3477408,211.507200,6219,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/102600/111600/122400,0,b2 G*Cin=3840
48-16-16-16-64-64,6,34.792720,3479272,204.134400,8011,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/54000/122400/280800,0,b2 G*Cin=3840
48-48-48-64,4,34.827440,3482744,286.848000,9147,PW-DW-DW-PW,1497600/1405012/356932/223200,0,b2 G*Cin=3840
48-32-48-16-32-64,6,34.864080,3486408,239.385600,8155,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/111600/68400/165600,0,b2 G*Cin=3840
48-48-16-16-16-64,6,34.899440,3489944,242.611200,6075,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/54000/54000/122400,0,b2 G*Cin=3840
48-16-64-16-48-64,6,34.912120,3491212,211.968000,8555,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/140400/102600/223200,0,b2 G*Cin=3840
48-48-48-16-64,5,34.935440,3493544,270.489600,8011,PW-DW-DW-PW-PW,1497600/1405012/356932/111600/122400,0,b2 G*Cin=3840
48-48-16-32-64,5,34.935440,3493544,257.356800,7099,PW-DW-DW-PW-PW,1497600/1405012/356932/68400/165600,0,b2 G*Cin=3840
48-16-32-32-48-64,6,34.936720,3493672,213.580800,8667,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/97200/151200/223200,0,b2 G*Cin=3840
48-64-16-64,4,35.006800,3500680,281.088000,6443,PW-DW-DW-PW,1497600/1405012/475668/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-32-64-32-16-64,6,35.008080,3500808,252.518400,9067,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/154800/82800/122400,0,b2 G*Cin=3840
48-32-32-32-32-64,6,35.008080,3500808,243.072000,8411,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/97200/97200/165600,0,b2 G*Cin=3840
48-16-32-64-32-64,6,35.080720,3508072,223.027200,9323,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/165600/154800/165600,0,b2 G*Cin=3840
48-16-32-16-64-64,6,35.080720,3508072,213.580800,8667,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/82800/122400/280800,0,b2 G*Cin=3840
48-16-48-64-16-64,6,35.080720,3508072,211.968000,8555,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/223200/140400/122400,0,b2 G*Cin=3840
48-16-64-48-64,5,35.146120,3514612,228.326400,9691,PW-DW-PW-PW-PW,1497600/1405012/122400/266400/223200,0,b2 G*Cin=3840
48-32-64-16-32-64,6,35.152080,3515208,252.518400,9067,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/140400/68400/165600,0,b2 G*Cin=3840
48-32-32-48-64,5,35.152080,3515208,248.371200,8779,PW-DW-DW-PW-PW,1497600/1405012/238196/151200/223200,0,b2 G*Cin=3840
48-48-32-16-16-64,6,35.187440,3518744,259.430400,7243,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/82800/54000/122400,0,b2 G*Cin=3840
48-32-16-16-48-64,6,35.206080,3520608,233.625600,7755,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/54000/102600/223200,0,b2 G*Cin=3840
48-48-64-16-64,5,35.223440,3522344,287.308800,9179,PW-DW-DW-PW-PW,1497600/1405012/356932/140400/122400,0,b2 G*Cin=3840
48-48-32-32-64,5,35.223440,3522344,277.862400,8523,PW-DW-DW-PW-PW,1497600/1405012/356932/97200/165600,0,b2 G*Cin=3840
48-16-48-32-48-64,6,35.224720,3522472,226.713600,9579,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/126000/151200/223200,0,b2 G*Cin=3840
48-16-48-48-32-64,6,35.224720,3522472,223.027200,9323,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/208800/126000/165600,0,b2 G*Cin=3840
48-16-64-48-16-64,6,35.254120,3525412,211.968000,8555,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/266400/111600/122400,0,b2 G*Cin=3840
48-32-32-48-16-64,6,35.260080,3526008,232.012800,7643,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/151200/111600/122400,0,b2 G*Cin=3840
48-32-16-64-16-64,6,35.260080,3526008,220.953600,6875,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/122400/140400/122400,0,b2 G*Cin=3840
48-16-48-64-64,5,35.260720,3526072,239.385600,10459,PW-DW-DW-PW-PW,1497600/1405012/119460/223200/280800,0,b2 G*Cin=3840
48-32-48-32-32-64,6,35.296080,3529608,259.891200,9579,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/126000/97200/165600,0,b2 G*Cin=3840
48-48-16-32-16-64,6,35.331440,3533144,252.057600,6731,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/68400/82800/122400,0,b2 G*Cin=3840
48-32-16-48-32-64,6,35.350080,3535008,239.385600,8155,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/102600/126000/165600,0,b2 G*Cin=3840
48-16-16-32-64-64,6,35.368720,3536872,224.640000,9435,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/68400/165600/280800,0,b2 G*Cin=3840
48-16-48-16-64-64,6,35.368720,3536872,223.027200,9323,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/111600/122400/280800,0,b2 G*Cin=3840
48-48-64-64,4,35.403440,3540344,314.726400,11083,PW-DW-DW-PW,1497600/1405012/356932/280800,0,b2 G*Cin=3840
48-64-32-64,4,35.438800,3543880,312.652800,8635,PW-DW-DW-PW,1497600/1405012/475668/165600,0,b2 G*Cin=3840;b3 G*Cin=2560
48-32-16-64-64,5,35.440080,3544008,248.371200,8779,PW-DW-DW-PW-PW,1497600/1405012/238196/122400/280800,0,b2 G*Cin=3840
48-48-48-16-16-64,6,35.475440,3547544,276.249600,8411,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/111600/54000/122400,0,b2 G*Cin=3840
48-48-16-16-32-64,6,35.475440,3547544,263.116800,7499,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/54000/68400/165600,0,b2 G*Cin=3840
48-32-32-16-48-64,6,35.494080,3549408,246.758400,8667,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/82800/102600/223200,0,b2 G*Cin=3840
48-48-48-32-64,5,35.511440,3551144,298.368000,9947,PW-DW-DW-PW-PW,1497600/1405012/356932/126000/165600,0,b2 G*Cin=3840
48-16-64-32-48-64,6,35.542120,3554212,239.846400,10491,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/154800/151200/223200,0,b2 G*Cin=3840
48-64-16-16-64,5,35.546800,3554680,286.848000,6843,PW-DW-DW-PW-PW,1497600/1405012/475668/54000/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-16-16-48-48-64,6,35.566720,3556672,217.267200,8923,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/102600/208800/223200,0,b2 G*Cin=3840
48-32-64-32-32-64,6,35.584080,3558408,276.710400,10747,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/154800/97200/165600,0,b2 G*Cin=3840
48-48-32-32-16-64,6,35.619440,3561944,272.563200,8155,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/97200/82800/122400,0,b2 G*Cin=3840
48-16-48-64-32-64,6,35.656720,3565672,243.532800,10747,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/223200/154800/165600,0,b2 G*Cin=3840
48-16-32-32-64-64,6,35.656720,3565672,237.772800,10347,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/97200/165600/280800,0,b2 G*Cin=3840
48-16-64-16-64-64,6,35.686120,3568612,232.473600,9979,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/140400/122400/280800,0,b2 G*Cin=3840
48-16-64-64-16-64,6,35.686120,3568612,232.473600,9979,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/280800/140400/122400,0,b2 G*Cin=3840
48-32-32-64-16-64,6,35.692080,3569208,245.145600,8555,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/165600/140400/122400,0,b2 G*Cin=3840
48-32-48-48-64,5,35.728080,3572808,268.876800,10203,PW-DW-DW-PW-PW,1497600/1405012/238196/208800/223200,0,b2 G*Cin=3840
48-48-64-16-16-64,6,35.763440,3576344,293.068800,9579,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/140400/54000/122400,0,b2 G*Cin=3840
48-48-32-16-32-64,6,35.763440,3576344,279.936000,8667,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/82800/68400/165600,0,b2 G*Cin=3840
48-32-48-16-48-64,6,35.782080,3578208,259.891200,9579,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/111600/102600/223200,0,b2 G*Cin=3840
48-48-64-32-64,5,35.799440,3579944,318.873600,11371,PW-DW-DW-PW-PW,1497600/1405012/356932/154800/165600,0,b2 G*Cin=3840
48-16-64-48-32-64,6,35.830120,3583012,239.846400,10491,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/266400/126000/165600,0,b2 G*Cin=3840
48-64-32-16-64,5,35.834800,3583480,307.353600,8267,PW-DW-DW-PW-PW,1497600/1405012/475668/82800/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-32-32-48-32-64,6,35.836080,3583608,259.891200,9579,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/151200/126000/165600,0,b2 G*Cin=3840
48-32-16-64-32-64,6,35.836080,3583608,252.518400,9067,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/122400/154800/165600,0,b2 G*Cin=3840
48-32-48-48-16-64,6,35.836080,3583608,252.518400,9067,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/208800/111600/122400,0,b2 G*Cin=3840
48-32-16-32-48-64,6,35.836080,3583608,250.444800,8923,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/68400/151200/223200,0,b2 G*Cin=3840
48-48-16-48-64,5,35.853440,3585344,277.862400,8523,PW-DW-DW-PW-PW,1497600/1405012/356932/102600/223200,0,b2 G*Cin=3840
48-16-64-64-64,5,35.866120,3586612,259.891200,11883,PW-DW-PW-PW-PW,1497600/1405012/122400/280800/280800,0,b2 G*Cin=3840
48-32-32-64-64,5,35.872080,3587208,272.563200,10459,PW-DW-DW-PW-PW,1497600/1405012/238196/165600/280800,0,b2 G*Cin=3840
48-48-48-32-16-64,6,35.907440,3590744,293.068800,9579,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/126000/82800/122400,0,b2 G*Cin=3840
48-48-16-32-32-64,6,35.907440,3590744,276.249600,8411,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/68400/97200/165600,0,b2 G*Cin=3840
48-16-48-32-64-64,6,35.944720,3594472,250.905600,11259,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/126000/165600/280800,0,b2 G*Cin=3840
48-48-16-48-16-64,6,35.961440,3596144,261.504000,7387,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/102600/111600/122400,0,b2 G*Cin=3840
48-32-16-16-64-64,6,35.980080,3598008,254.131200,9179,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/54000/122400/280800,0,b2 G*Cin=3840
48-64-48-64,4,36.014800,3601480,344.217600,10827,PW-DW-DW-PW,1497600/1405012/475668/223200,0,b2 G*Cin=3840;b3 G*Cin=2560
48-48-48-16-32-64,6,36.051440,3605144,296.755200,9835,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/111600/68400/165600,0,b2 G*Cin=3840
48-16-32-48-48-64,6,36.052720,3605272,234.086400,10091,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/151200/208800/223200,0,b2 G*Cin=3840
48-32-64-16-48-64,6,36.070080,3607008,273.024000,10491,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/140400/102600/223200,0,b2 G*Cin=3840
48-64-16-16-16-64,6,36.086800,3608680,292.608000,7243,PW-DW-DW-PW-PW-PW,1497600/1405012/475668/54000/54000/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-64-48-16-64,5,36.122800,3612280,327.859200,9691,PW-DW-DW-PW-PW,1497600/1405012/475668/111600/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-64-16-32-64,5,36.122800,3612280,307.353600,8267,PW-DW-DW-PW-PW,1497600/1405012/475668/68400/165600,0,b2 G*Cin=3840;b3 G*Cin=2560
48-32-32-32-48-64,6,36.124080,3612408,267.264000,10091,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/97200/151200/223200,0,b2 G*Cin=3840
48-48-64-32-16-64,6,36.195440,3619544,313.574400,11003,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/154800/82800/122400,0,b2 G*Cin=3840
48-48-32-32-32-64,6,36.195440,3619544,296.755200,9835,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/97200/97200/165600,0,b2 G*Cin=3840
48-16-64-32-64-64,6,36.262120,3626212,264.038400,12171,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/154800/165600/280800,0,b2 G*Cin=3840
48-16-64-64-32-64,6,36.262120,3626212,264.038400,12171,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/280800/154800/165600,0,b2 G*Cin=3840
48-32-32-64-32-64,6,36.268080,3626808,276.710400,10747,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/165600/154800/165600,0,b2 G*Cin=3840
48-32-48-64-16-64,6,36.268080,3626808,269.337600,10235,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/223200/140400/122400,0,b2 G*Cin=3840
48-32-32-16-64-64,6,36.268080,3626808,267.264000,10091,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/82800/122400/280800,0,b2 G*Cin=3840
48-16-16-48-64-64,6,36.286720,3628672,245.145600,10859,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/102600/223200/280800,0,b2 G*Cin=3840
48-32-64-48-64,5,36.304080,3630408,289.382400,11627,PW-DW-DW-PW-PW,1497600/1405012/238196/266400/223200,0,b2 G*Cin=3840
48-48-64-16-32-64,6,36.339440,3633944,313.574400,11003,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/140400/68400/165600,0,b2 G*Cin=3840
48-48-32-48-64,5,36.339440,3633944,302.054400,10203,PW-DW-DW-PW-PW,1497600/1405012/356932/151200/223200,0,b2 G*Cin=3840
48-16-16-64-48-64,6,36.340720,3634072,234.086400,10091,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/122400/266400/223200,0,b2 G*Cin=3840
48-64-32-16-16-64,6,36.374800,3637480,313.113600,8667,PW-DW-DW-PW-PW-PW,1497600/1405012/475668/82800/54000/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-48-16-16-48-64,6,36.393440,3639344,283.622400,8923,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/54000/102600/223200,0,b2 G*Cin=3840
48-64-64-16-64,5,36.410800,3641080,348.364800,11115,PW-DW-DW-PW-PW,1497600/1405012/475668/140400/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-64-32-32-64,5,36.410800,3641080,331.545600,9947,PW-DW-DW-PW-PW,1497600/1405012/475668/97200/165600,0,b2 G*Cin=3840;b3 G*Cin=2560
48-32-48-32-48-64,6,36.412080,3641208,284.083200,11259,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/126000/151200/223200,0,b2 G*Cin=3840
48-32-48-48-32-64,6,36.412080,3641208,280.396800,11003,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/208800/126000/165600,0,b2 G*Cin=3840
48-32-64-48-16-64,6,36.412080,3641208,273.024000,10491,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/266400/111600/122400,0,b2 G*Cin=3840
48-48-32-48-16-64,6,36.447440,3644744,285.696000,9067,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/151200/111600/122400,0,b2 G*Cin=3840
48-48-16-64-16-64,6,36.447440,3644744,270.950400,8043,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/122400/140400/122400,0,b2 G*Cin=3840
48-32-48-64-64,5,36.448080,3644808,296.755200,12139,PW-DW-DW-PW-PW,1497600/1405012/238196/223200/280800,0,b2 G*Cin=3840
48-48-48-32-32-64,6,36.483440,3648344,317.260800,11259,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/126000/97200/165600,0,b2 G*Cin=3840
48-64-16-32-16-64,6,36.518800,3651880,302.054400,7899,PW-DW-DW-PW-PW-PW,1497600/1405012/475668/68400/82800/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-48-16-48-32-64,6,36.537440,3653744,289.382400,9323,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/102600/126000/165600,0,b2 G*Cin=3840
48-32-48-16-64-64,6,36.556080,3655608,280.396800,11003,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/111600/122400/280800,0,b2 G*Cin=3840
48-32-16-32-64-64,6,36.556080,3655608,274.636800,10603,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/68400/165600/280800,0,b2 G*Cin=3840
48-64-64-64,4,36.590800,3659080,375.782400,13019,PW-DW-DW-PW,1497600/1405012/475668/280800,0,b2 G*Cin=3840;b3 G*Cin=2560
48-48-16-64-64,5,36.627440,3662744,298.368000,9947,PW-DW-DW-PW-PW,1497600/1405012/356932/122400/280800,0,b2 G*Cin=3840
48-16-48-48-48-64,6,36.628720,3662872,250.905600,11259,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/208800/208800/223200,0,b2 G*Cin=3840
48-64-48-16-16-64,6,36.662800,3666280,333.619200,10091,PW-DW-DW-PW-PW-PW,1497600/1405012/475668/111600/54000/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-64-16-16-32-64,6,36.662800,3666280,313.113600,8667,PW-DW-DW-PW-PW-PW,1497600/1405012/475668/54000/68400/165600,0,b2 G*Cin=3840;b3 G*Cin=2560
48-48-32-16-48-64,6,36.681440,3668144,300.441600,10091,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/82800/102600/223200,0,b2 G*Cin=3840
48-64-48-32-64,5,36.698800,3669880,355.737600,11627,PW-DW-DW-PW-PW,1497600/1405012/475668/126000/165600,0,b2 G*Cin=3840;b3 G*Cin=2560
48-32-64-32-48-64,6,36.700080,3670008,300.902400,12427,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/154800/151200/223200,0,b2 G*Cin=3840
48-32-16-48-48-64,6,36.754080,3675408,267.264000,10091,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/102600/208800/223200,0,b2 G*Cin=3840
48-48-64-32-32-64,6,36.771440,3677144,337.766400,12683,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/154800/97200/165600,0,b2 G*Cin=3840
48-16-32-48-64-64,6,36.772720,3677272,261.964800,12027,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/151200/223200/280800,0,b2 G*Cin=3840
48-16-32-64-48-64,6,36.772720,3677272,254.592000,11515,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/165600/266400/223200,0,b2 G*Cin=3840
48-64-32-32-16-64,6,36.806800,3680680,326.246400,9579,PW-DW-DW-PW-PW-PW,1497600/1405012/475668/97200/82800/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-32-48-64-32-64,6,36.844080,3684408,300.902400,12427,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/223200/154800/165600,0,b2 G*Cin=3840
48-32-64-16-64-64,6,36.844080,3684408,293.529600,11915,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/140400/122400/280800,0,b2 G*Cin=3840
48-32-64-64-16-64,6,36.844080,3684408,293.529600,11915,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/280800/140400/122400,0,b2 G*Cin=3840
48-32-32-32-64-64,6,36.844080,3684408,291.456000,11771,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/97200/165600/280800,0,b2 G*Cin=3840
48-48-32-64-16-64,6,36.879440,3687944,298.828800,9979,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/165600/140400/122400,0,b2 G*Cin=3840
48-48-48-48-64,5,36.915440,3691544,326.246400,11883,PW-DW-DW-PW-PW,1497600/1405012/356932/208800/223200,0,b2 G*Cin=3840
48-64-64-16-16-64,6,36.950800,3695080,354.124800,11515,PW-DW-DW-PW-PW-PW,1497600/1405012/475668/140400/54000/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-64-32-16-32-64,6,36.950800,3695080,333.619200,10091,PW-DW-DW-PW-PW-PW,1497600/1405012/475668/82800/68400/165600,0,b2 G*Cin=3840;b3 G*Cin=2560
48-48-48-16-48-64,6,36.969440,3696944,317.260800,11259,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/111600/102600/223200,0,b2 G*Cin=3840
48-64-64-32-64,5,36.986800,3698680,379.929600,13307,PW-DW-DW-PW-PW,1497600/1405012/475668/154800/165600,0,b2 G*Cin=3840;b3 G*Cin=2560
48-32-64-48-32-64,6,36.988080,3698808,300.902400,12427,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/266400/126000/165600,0,b2 G*Cin=3840
48-48-32-48-32-64,6,37.023440,3702344,313.574400,11003,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/151200/126000/165600,0,b2 G*Cin=3840
48-48-48-48-16-64,6,37.023440,3702344,309.888000,10747,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/208800/111600/122400,0,b2 G*Cin=3840
48-48-16-64-32-64,6,37.023440,3702344,302.515200,10235,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/122400/154800/165600,0,b2 G*Cin=3840
48-48-16-32-48-64,6,37.023440,3702344,300.441600,10091,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/68400/151200/223200,0,b2 G*Cin=3840
48-32-64-64-64,5,37.024080,3702408,320.947200,13819,PW-DW-DW-PW-PW,1497600/1405012/238196/280800/280800,0,b2 G*Cin=3840
48-64-16-48-64,5,37.040800,3704080,327.859200,9691,PW-DW-DW-PW-PW,1497600/1405012/475668/102600/223200,0,b2 G*Cin=3840;b3 G*Cin=2560
48-48-32-64-64,5,37.059440,3705944,326.246400,11883,PW-DW-DW-PW-PW,1497600/1405012/356932/165600/280800,0,b2 G*Cin=3840
48-16-16-64-64-64,6,37.060720,3706072,265.651200,12283,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/122400/280800/280800,0,b2 G*Cin=3840
48-64-48-32-16-64,6,37.094800,3709480,350.438400,11259,PW-DW-DW-PW-PW-PW,1497600/1405012/475668/126000/82800/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-64-16-32-32-64,6,37.094800,3709480,326.246400,9579,PW-DW-DW-PW-PW-PW,1497600/1405012/475668/68400/97200/165600,0,b2 G*Cin=3840;b3 G*Cin=2560
48-32-48-32-64-64,6,37.132080,3713208,308.275200,12939,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/126000/165600/280800,0,b2 G*Cin=3840
48-64-16-48-16-64,6,37.148800,3714880,311.500800,8555,PW-DW-DW-PW-PW-PW,1497600/1405012/475668/102600/111600/122400,0,b2 G*Cin=3840;b3 G*Cin=2560
48-48-16-16-64-64,6,37.167440,3716744,304.128000,10347,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/54000/122400/280800,0,b2 G*Cin=3840
48-16-64-48-48-64,6,37.234120,3723412,267.724800,12427,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/266400/208800/223200,0,b2 G*Cin=3840
48-64-48-16-32-64,6,37.238800,3723880,354.124800,11515,PW-DW-DW-PW-PW-PW,1497600/1405012/475668/111600/68400/165600,0,b2 G*Cin=3840;b3 G*Cin=2560
48-32-32-48-48-64,6,37.240080,3724008,287.769600,11515,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/151200/208800/223200,0,b2 G*Cin=3840
48-48-64-16-48-64,6,37.257440,3725744,334.080000,12427,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/140400/102600/223200,0,b2 G*Cin=3840
48-48-32-32-48-64,6,37.311440,3731144,320.947200,11515,PW-DW-DW-PW-PW-PW,1497600/1405012/356932/97200/151200/223200,0,b2 G*Cin=3840
